recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86af7206-e16a-11ed-868f-a96d6180cd25,Locro Nariñense,9,Sal y pimienta negro al gusto,sal y pimienta negro al gusto,sal y pimienta negro al gusto,,1,1.0,unidad,sal y pimienta negro,,,,sal y pimienta negro,,,sin_conversion
86af7207-e16a-11ed-a85e-a96d6180cd25,Caldo de Costilla,7,6 cebollas largas picadas,6 cebollas largas picadas,cebollas largas picadas,,6,6.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7207-e16a-11ed-a85e-a96d6180cd25,Caldo de Costilla,11,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7208-e16a-11ed-ac3a-a96d6180cd25,Sopa de Mute,3,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7208-e16a-11ed-ac3a-a96d6180cd25,Sopa de Mute,6,2 cebollas largas,2 cebollas largas,cebollas largas,,2,2.0,unidad,cebollas largas,,,,cebolla larga,,,sin_conversion
86af7208-e16a-11ed-ac3a-a96d6180cd25,Sopa de Mute,7,1 lata de 15.5 oz hominy o maiz pelao amarillo,1 lata de 15.5 oz hominy o maiz pelao amarillo,15.5 oz hominy o maiz pelao amarillo,lata,1,1.0,lata,15.5 oz hominy o maiz pelao amarillo,,,,15 5 oz hominy o maiz pelao,,,sin_conversion
86af7209-e16a-11ed-81da-a96d6180cd25,Lomo de Cerdo Relleno,3,1 pimiento rojo asado cortado en cubitos,1 pimiento rojo asado cortado en cubitos,pimiento rojo asado cortado en cubitos,,1,1.0,unidad,pimiento rojo,asado cortado en cubitos,,,pimienton rojo,,,sin_conversion
86af7209-e16a-11ed-81da-a96d6180cd25,Lomo de Cerdo Relleno,5,2 cebollas largas picadas,2 cebollas largas picadas,cebollas largas picadas,,2,2.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7209-e16a-11ed-81da-a96d6180cd25,Lomo de Cerdo Relleno,9,1 lomo de cerdo de 3 a 4 libras,1 lomo de cerdo de 3 a 4 libras,lomo de cerdo de 3 a 4 libras,,1,1.0,unidad,lomo de cerdo de 3 a 4 libras,,,,lomo de cerdo de 3 a 4 libra,,,sin_conversion
86af7209-e16a-11ed-81da-a96d6180cd25,Lomo de Cerdo Relleno,12,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af720a-e16a-11ed-9fc9-a96d6180cd25,Calentado Colombiano,1,4 arepas,4 arepas,arepas,,4,4.0,unidad,arepas,,,,arepa,,,sin_conversion
86af720a-e16a-11ed-9fc9-a96d6180cd25,Calentado Colombiano,2,4 chorizos colombianos cocinados,4 chorizos colombianos cocinados,chorizos colombianos cocinados,,4,4.0,unidad,chorizos colombianos cocinados,,,,chorizo colombiano cocinado,,,sin_conversion
86af720b-e16a-11ed-9e17-a96d6180cd25,Sobrebarriga Sudada,5,Comino en polvo ½ cucharadita,comino en polvo 1/2 cucharadita,comino en polvo 1/2 cucharadita,,1,1.0,unidad,comino en polvo 1/2 cucharadita,,,,comino,,,sin_conversion
86af720b-e16a-11ed-9e17-a96d6180cd25,Sobrebarriga Sudada,6,Sal y pimienta a su gusto,sal y pimienta a su gusto,sal y pimienta a su gusto,,1,1.0,unidad,sal y pimienta a su gusto,,,,sal y pimienta a su gusto,,,sin_conversion
86af720b-e16a-11ed-9e17-a96d6180cd25,Sobrebarriga Sudada,9,Cilantro fresco,cilantro fresco,cilantro fresco,,1,1.0,unidad,cilantro,fresco,,,cilantro,,,sin_conversion
86af720c-e16a-11ed-beab-a96d6180cd25,Plátano Relleno de Carne Desmechada,3,1 receta de carne desmechada o ropa vieja ver la receta aquí,1 receta de carne desmechada o ropa vieja ver la receta aqui,receta de carne desmechada o ropa vieja ver la receta aqui,,1,1.0,unidad,receta de carne o ropa vieja ver la receta aqui,desmechada,,,receta de carne o ropa vieja ver la receta aqui,,,sin_conversion
86af720c-e16a-11ed-beab-a96d6180cd25,Plátano Relleno de Carne Desmechada,5,Cilantro fresco picado,cilantro fresco picado,cilantro fresco picado,,1,1.0,unidad,cilantro,fresco picado,,,cilantro,,,sin_conversion
86af720d-e16a-11ed-9947-a96d6180cd25,Lengua en Salsa Criolla,1,1 lengua de res de 3 a 4 libras,1 lengua de res de 3 a 4 libras,lengua de res de 3 a 4 libras,,1,1.0,unidad,lengua de res de 3 a 4 libras,,,,lengua de res de 3 a 4 libra,,,sin_conversion
86af720d-e16a-11ed-9947-a96d6180cd25,Lengua en Salsa Criolla,6,4 cebollas largas picadas,4 cebollas largas picadas,cebollas largas picadas,,4,4.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af720d-e16a-11ed-9947-a96d6180cd25,Lengua en Salsa Criolla,10,Sal y pimienta negra,sal y pimienta negra,sal y pimienta negra,,1,1.0,unidad,sal y pimienta negra,,,,sal y pimienta negra,,,sin_conversion
86af720e-e16a-11ed-a891-a96d6180cd25,Estofado de pollo con Vegetales,1,1-1 / 4 libras de pechugas de pollo sin piel cortadas en trozos,1 1/4 libras de pechugas de pollo sin piel cortadas en trozos,/ 4 libras de pechugas de pollo sin piel cortadas en trozos,,1,1.0,unidad,1/4 libras de pechugas de pollo,sin piel cortadas en trozos,,,1 4 libra de pechuga de pollo,,,sin_conversion
86af720e-e16a-11ed-a891-a96d6180cd25,Estofado de pollo con Vegetales,2,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af720e-e16a-11ed-a891-a96d6180cd25,Estofado de pollo con Vegetales,7,2 cebollas largas picadas,2 cebollas largas picadas,cebollas largas picadas,,2,2.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af720f-e16a-11ed-8091-a96d6180cd25,Sopa de Lentejas con Plátano Verde,8,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af720f-e16a-11ed-8091-a96d6180cd25,Sopa de Lentejas con Plátano Verde,12,Cilantro fresco para servir,cilantro fresco para servir,cilantro fresco para servir,,1,1.0,unidad,cilantro para servir,fresco,,,cilantro,,,sin_conversion
86af7210-e16a-11ed-8034-a96d6180cd25,Sopa de Arroz con Cola y Verduras,12,Sal y pimienta para probar,sal y pimienta para probar,sal y pimienta para probar,,1,1.0,unidad,sal y pimienta para probar,,,,sal y pimienta para probar,,,sin_conversion
86af7211-e16a-11ed-8a16-a96d6180cd25,Mazamorra Chiquita,2,Zumo de 1 limón,zumo de 1 limon,zumo de 1 limon,,1,1.0,unidad,zumo de 1 limon,,,,zumo de 1 limon,,,sin_conversion
86af7211-e16a-11ed-8a16-a96d6180cd25,Mazamorra Chiquita,5,3 cebollas largas finamente picadas,3 cebollas largas finamente picadas,cebollas largas finamente picadas,,3,3.0,unidad,cebollas largas,finamente picadas,,,cebolla larga,,,sin_conversion
86af7211-e16a-11ed-8a16-a96d6180cd25,Mazamorra Chiquita,12,1 manojo de hojas de acelga cortadas en pequeños pedazos,1 manojo de hojas de acelga cortadas en pequenos pedazos,hojas de acelga cortadas en pequenos pedazos,manojo,1,1.0,manojo,hojas de acelga en pequenos pedazos,cortadas,,,hoja de acelga en pedazo,,,sin_conversion
86af7211-e16a-11ed-8a16-a96d6180cd25,Mazamorra Chiquita,13,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7211-e16a-11ed-8a16-a96d6180cd25,Mazamorra Chiquita,14,Agua,agua,agua,,1,1.0,unidad,agua,,,,agua,,,sin_conversion
86af7212-e16a-11ed-a17c-a96d6180cd25,Lomo de Cerdo Asado con Piña,7,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7212-e16a-11ed-a17c-a96d6180cd25,Lomo de Cerdo Asado con Piña,8,Para el lomo de cerdo asado:,para el lomo de cerdo asado,para el lomo de cerdo asado,,1,1.0,unidad,para el lomo de cerdo,asado,,,el lomo de cerdo,,,sin_conversion
86af7212-e16a-11ed-a17c-a96d6180cd25,Lomo de Cerdo Asado con Piña,12,1 piña pelada y cortada en rodajas,1 pina pelada y cortada en rodajas,pina pelada y cortada en rodajas,,1,1.0,unidad,pina y,pelada cortada en rodajas,,,pina,,,sin_conversion
86af7212-e16a-11ed-a17c-a96d6180cd25,Lomo de Cerdo Asado con Piña,15,Cilantro fresco para servir,cilantro fresco para servir,cilantro fresco para servir,,1,1.0,unidad,cilantro para servir,fresco,,,cilantro,,,sin_conversion
86af7213-e16a-11ed-8aaa-a96d6180cd25,Arepas de Plátano Verde,6,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af7213-e16a-11ed-8aaa-a96d6180cd25,Arepas de Plátano Verde,7,Mantequilla o aceite en aerosol para cocinar las arepas,mantequilla o aceite en aerosol para cocinar las arepas,mantequilla o aceite en aerosol para cocinar las arepas,,1,1.0,unidad,mantequilla o aceite en aerosol para cocinar las arepas,,,,mantequilla o aceite en aerosol para cocinar las arepa,,,sin_conversion
86af7214-e16a-11ed-b863-a96d6180cd25,Sopa de Pollo y Plátano Verde,1,2 pechugas de pollo con hueso y sin piel,2 pechugas de pollo con hueso y sin piel,pechugas de pollo con hueso y sin piel,,2,2.0,unidad,pechugas de pollo con hueso y,sin piel,,,pechuga de pollo con hueso,,,sin_conversion
86af7214-e16a-11ed-b863-a96d6180cd25,Sopa de Pollo y Plátano Verde,6,6 cebollas largas picadas,6 cebollas largas picadas,cebollas largas picadas,,6,6.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7214-e16a-11ed-b863-a96d6180cd25,Sopa de Pollo y Plátano Verde,10,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7215-e16a-11ed-9355-a96d6180cd25,Pescado Relleno de Mariscos,1,"2 pescados (pargo, lubina, trucha o tilapia, limpios y escalados)","2 pescados pargo, lubina, trucha o tilapia, limpios y escalados","pescados pargo, lubina, trucha o tilapia, limpios y escalados",,2,2.0,unidad,pescados,,,,pescado,,,sin_conversion
86af7215-e16a-11ed-9355-a96d6180cd25,Pescado Relleno de Mariscos,2,El jugo de 2 limones,el jugo de 2 limones,el jugo de 2 limones,,1,1.0,unidad,el jugo de 2 limones,,,,jugo de 2 limon,,,sin_conversion
86af7215-e16a-11ed-9355-a96d6180cd25,Pescado Relleno de Mariscos,3,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7215-e16a-11ed-9355-a96d6180cd25,Pescado Relleno de Mariscos,14,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7215-e16a-11ed-9355-a96d6180cd25,Pescado Relleno de Mariscos,19,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7216-e16a-11ed-98e5-a96d6180cd25,Salmón con Aderezo Balsámico Dulce y Puré de Camote y Plátano,1,2 filetes de salmón 4 a 6 oz cada uno,2 filetes de salmon 4 a 6 oz cada uno,filetes de salmon 4 a 6 oz cada uno,,2,2.0,unidad,salmon 4 a 6 oz cada uno,filetes,,,salmon 4 a 6 oz cada uno,,,sin_conversion
86af7216-e16a-11ed-98e5-a96d6180cd25,Salmón con Aderezo Balsámico Dulce y Puré de Camote y Plátano,3,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7216-e16a-11ed-98e5-a96d6180cd25,Salmón con Aderezo Balsámico Dulce y Puré de Camote y Plátano,4,1 batata grande pelada y cortada en trozos,1 batata grande pelada y cortada en trozos,batata grande pelada y cortada en trozos,,1,1.0,unidad,batata y,grande pelada cortada en trozos,,,batata,,,sin_conversion
86af7216-e16a-11ed-98e5-a96d6180cd25,Salmón con Aderezo Balsámico Dulce y Puré de Camote y Plátano,9,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7217-e16a-11ed-a197-a96d6180cd25,Arroz Atollado de Pescado,3,2 cebollas largas picadas,2 cebollas largas picadas,cebollas largas picadas,,2,2.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7217-e16a-11ed-a197-a96d6180cd25,Arroz Atollado de Pescado,4,1 pimentón rojo pequeño cortado en cubitos,1 pimenton rojo pequeno cortado en cubitos,pimenton rojo pequeno cortado en cubitos,,1,1.0,unidad,pimenton rojo,pequeno cortado en cubitos,,,pimenton,,,sin_conversion
86af7218-e16a-11ed-830f-a96d6180cd25,Arepas de Plátano Maduro,7,Sal al gusto,sal al gusto,sal al gusto,,1,1.0,unidad,sal,,,,sal,,,sin_conversion
86af7218-e16a-11ed-830f-a96d6180cd25,Arepas de Plátano Maduro,8,Mantequilla o aceite en aerosol para cocinar las arepas,mantequilla o aceite en aerosol para cocinar las arepas,mantequilla o aceite en aerosol para cocinar las arepas,,1,1.0,unidad,mantequilla o aceite en aerosol para cocinar las arepas,,,,mantequilla o aceite en aerosol para cocinar las arepa,,,sin_conversion
86af7219-e16a-11ed-af49-a96d6180cd25,Pasta con Salsa de Champiñones,6,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7219-e16a-11ed-af49-a96d6180cd25,Pasta con Salsa de Champiñones,10,1 y ½ taza de queso Parmigiano-Reggiano,1 y 1/2 taza de queso parmigiano reggiano,y 1/2 taza de queso parmigiano reggiano,,1,1.0,unidad,y 1/2 taza de queso parmigiano reggiano,,,,1 2 taza de queso parmigiano reggiano,,,sin_conversion
86af721a-e16a-11ed-8daa-a96d6180cd25,Ensalada de Pollo a la Plancha con Aderezo de Mango y Chipotle,6,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af721a-e16a-11ed-8daa-a96d6180cd25,Ensalada de Pollo a la Plancha con Aderezo de Mango y Chipotle,7,2 cabezas de lechuga romana picada,2 cabezas de lechuga romana picada,cabezas de lechuga romana picada,,2,2.0,unidad,cabezas de lechuga romana,picada,,,cabeza de lechuga romana,,,sin_conversion
86af721a-e16a-11ed-8daa-a96d6180cd25,Ensalada de Pollo a la Plancha con Aderezo de Mango y Chipotle,9,1 aguacate pelado y cortado en rodajas,1 aguacate pelado y cortado en rodajas,aguacate pelado y cortado en rodajas,,1,1.0,unidad,aguacate y,pelado cortado en rodajas,,,aguacate,,,sin_conversion
86af721a-e16a-11ed-8daa-a96d6180cd25,Ensalada de Pollo a la Plancha con Aderezo de Mango y Chipotle,10,½ pepino Inglés cortado en rodajas,1/2 pepino ingles cortado en rodajas,pepino ingles cortado en rodajas,,1/2,0.5,unidad,pepino ingles,cortado en rodajas,,,pepino ingl,,,sin_conversion
86af721b-e16a-11ed-8a86-a96d6180cd25,Tortilla Paisa o Antioqueña,4,10 tajadas de plátano,10 tajadas de platano,tajadas de platano,,10,10.0,tajadas,platano,,,,platano,,,sin_conversion
86af721b-e16a-11ed-8a86-a96d6180cd25,Tortilla Paisa o Antioqueña,6,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af721c-e16a-11ed-a413-a96d6180cd25,Camarones a la Criolla con Coco,11,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af721c-e16a-11ed-a413-a96d6180cd25,Camarones a la Criolla con Coco,12,1 hoja de laurel,1 hoja de laurel,laurel,hoja,1,1.0,hoja,laurel,,,,laurel,,,sin_conversion
86af721c-e16a-11ed-a413-a96d6180cd25,Camarones a la Criolla con Coco,13,Pimienta recién molida,pimienta recien molida,pimienta recien molida,,1,1.0,unidad,pimienta recien,molida,,,pimienta recien,,,sin_conversion
86af721c-e16a-11ed-a413-a96d6180cd25,Camarones a la Criolla con Coco,14,2 latas de leche de coco,2 latas de leche de coco,leche de coco,lata,2,2.0,latas,leche de coco,,,,leche de coco,,,sin_conversion
86af721d-e16a-11ed-971b-a96d6180cd25,Arepas con Pollo y Aguacate,1,4 arepas delgadas,4 arepas delgadas,arepas delgadas,,4,4.0,unidad,arepas delgadas,,,,arepa delgada,,,sin_conversion
86af721d-e16a-11ed-971b-a96d6180cd25,Arepas con Pollo y Aguacate,2,2 aguacates pequeños,2 aguacates pequenos,aguacates pequenos,,2,2.0,unidad,aguacates pequenos,,,,aguacat,,,sin_conversion
86af721d-e16a-11ed-971b-a96d6180cd25,Arepas con Pollo y Aguacate,3,"4 pechugas de pollo con hueso, piel de","4 pechugas de pollo con hueso, piel de","pechugas de pollo con hueso, piel de",,4,4.0,unidad,"pechugas de pollo con hueso, piel",,,,pechuga de pollo con hueso piel,,,sin_conversion
86af721d-e16a-11ed-971b-a96d6180cd25,Arepas con Pollo y Aguacate,4,Aceite de oliva,aceite de oliva,aceite de oliva,,1,1.0,unidad,aceite de oliva,,,,aceite de oliva,,,sin_conversion
86af721d-e16a-11ed-971b-a96d6180cd25,Arepas con Pollo y Aguacate,5,Sal y pimienta molida,sal y pimienta molida,sal y pimienta molida,,1,1.0,unidad,sal y pimienta,molida,,,sal y pimienta,,,sin_conversion
86af721e-e16a-11ed-88b8-a96d6180cd25,Camarones al Ajillo,3,8 dientes de ajo finamente rebanados,8 dientes de ajo finamente rebanados,ajo finamente rebanados,diente,8,8.0,dientes,ajo rebanados,finamente,,,ajo rebanado,,,sin_conversion
86af721e-e16a-11ed-88b8-a96d6180cd25,Camarones al Ajillo,5,Sal y pimienta negra al gusto,sal y pimienta negra al gusto,sal y pimienta negra al gusto,,1,1.0,unidad,sal y pimienta negra,,,,sal y pimienta negra,,,sin_conversion
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,1,Agua,agua,agua,,1,1.0,unidad,agua,,,,agua,,,sin_conversion
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,3,El jugo de 1 limón,el jugo de 1 limon,el jugo de 1 limon,,1,1.0,unidad,el jugo de 1 limon,,,,jugo de 1 limon,,,sin_conversion
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,11,2 cebollas largas picadas,2 cebollas largas picadas,cebollas largas picadas,,2,2.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,19,1 lata 15.5 oz de maíz pelao,1 lata 15.5 oz de maiz pelao,15.5 oz de maiz pelao,lata,1,1.0,lata,15.5 oz de maiz pelao,,,,15 5 oz de maiz pelao,,,sin_conversion
86af721f-e16a-11ed-a427-a96d6180cd25,Mute Santandereano,21,Perejil fresco o cilantro,perejil fresco o cilantro,perejil fresco o cilantro,,1,1.0,unidad,perejil o cilantro,fresco,,,cilantro,,,sin_conversion
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,1,4 pechugas de pollo con hueso y con piel,4 pechugas de pollo con hueso y con piel,pechugas de pollo con hueso y con piel,,4,4.0,unidad,pechugas de pollo con hueso y con piel,,,,pechuga de pollo con hueso y con piel,,,sin_conversion
86af7220-e16a-11ed-afbb-a96d6180cd25,Pollo al Limón y Miel,3,Sal y pimienta molida al gusto,sal y pimienta molida al gusto,sal y pimienta molida al gusto,,1,1.0,unidad,sal y pimienta,molida,,,sal y pimienta,,,sin_conversion
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,4,3 cebollas largas picadas,3 cebollas largas picadas,cebollas largas picadas,,3,3.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,5,4 dientes de ajo machacados,4 dientes de ajo machacados,ajo machacados,diente,4,4.0,dientes,ajo machacados,,,,ajo machacado,,,sin_conversion
86af7221-e16a-11ed-81d3-a96d6180cd25,Crema de Pollo,11,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,5,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7222-e16a-11ed-b744-a96d6180cd25,Pastel San Pedrino,10,2 patatas grandes peladas y cocidas,2 patatas grandes peladas y cocidas,patatas grandes peladas y cocidas,,2,2.0,unidad,patatas grandes peladas y cocidas,,,,patata,,,sin_conversion
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,2,5 cebollas largas picadas,5 cebollas largas picadas,cebollas largas picadas,,5,5.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,3,4 to mates maduros picados,4 to mates maduros picados,to mates maduros picados,,4,4.0,unidad,to mates maduros,picados,,,to mat maduro,,,sin_conversion
86af7223-e16a-11ed-9d68-a96d6180cd25,Cocido Boyacense,10,4 mazorcas de maíz,4 mazorcas de maiz,mazorcas de maiz,,4,4.0,unidad,mazorcas de maiz,,,,mazorca de maiz,,,sin_conversion
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,2,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,3,El jugo de 2 limones,el jugo de 2 limones,el jugo de 2 limones,,1,1.0,unidad,el jugo de 2 limones,,,,jugo de 2 limon,,,sin_conversion
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,5,Vegetal o aceite de canola para freír,vegetal o aceite de canola para freir,vegetal o aceite de canola para freir,,1,1.0,unidad,vegetal o aceite de canola para freir,,,,vegetal o aceite de canola para freir,,,sin_conversion
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,6,1 ají amarillo peruano o medio habanero sin semillas,1 aji amarillo peruano o medio habanero sin semillas,aji amarillo peruano o medio habanero sin semillas,,1,1.0,unidad,aji amarillo peruano o 1/2 habanero,sin semillas,,,aji peruano o 1 2 habanero,,,sin_conversion
86af7224-e16a-11ed-991c-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,10,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,4,3 cebollas largas picadas,3 cebollas largas picadas,cebollas largas picadas,,3,3.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,6,1 pimentón rojo cortado en cubitos,1 pimenton rojo cortado en cubitos,pimenton rojo cortado en cubitos,,1,1.0,unidad,pimenton rojo,cortado en cubitos,,,pimenton,,,sin_conversion
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,7,2 to mates grandes picados,2 to mates grandes picados,to mates grandes picados,,2,2.0,unidad,to mates grandes,picados,,,to mat,,,sin_conversion
86af7225-e16a-11ed-a2af-a96d6180cd25,Picillo de Pescado,8,Sal y pimienta molida,sal y pimienta molida,sal y pimienta molida,,1,1.0,unidad,sal y pimienta,molida,,,sal y pimienta,,,sin_conversion
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,3,4 cebolllas largas picadas,4 cebolllas largas picadas,cebolllas largas picadas,,4,4.0,unidad,cebolllas largas,picadas,,,cebollla larga,,,sin_conversion
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,4,2 latas de cerveza,2 latas de cerveza,cerveza,lata,2,2.0,latas,cerveza,,,,cerveza,,,sin_conversion
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,6,Un cuarto de taza de vinagre blanco,un cuarto de taza de vinagre blanco,un cuarto de taza de vinagre blanco,,1,1.0,unidad,cuarto de taza de vinagre blanco,,,,cuarto de taza de vinagre,,,sin_conversion
86af7226-e16a-11ed-94f4-a96d6180cd25,Asado Huilense,7,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,5,4 cebollas largas picadas,4 cebollas largas picadas,cebollas largas picadas,,4,4.0,unidad,cebollas largas,picadas,,,cebolla larga,,,sin_conversion
86af7227-e16a-11ed-a2d6-a96d6180cd25,Tapao de Pescado,8,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7228-e16a-11ed-9187-a96d6180cd25,Encocado de Pescado y Camarón,3,El jugo de 1 limón,el jugo de 1 limon,el jugo de 1 limon,,1,1.0,unidad,el jugo de 1 limon,,,,jugo de 1 limon,,,sin_conversion
86af7228-e16a-11ed-9187-a96d6180cd25,Encocado de Pescado y Camarón,6,2 to mates pequeños pelados y picados,2 to mates pequenos pelados y picados,to mates pequenos pelados y picados,,2,2.0,unidad,to mates pequenos pelados y,picados,,,to mat,,,sin_conversion
86af7228-e16a-11ed-9187-a96d6180cd25,Encocado de Pescado y Camarón,7,3 cebollas largas finamente picadas,3 cebollas largas finamente picadas,cebollas largas finamente picadas,,3,3.0,unidad,cebollas largas,finamente picadas,,,cebolla larga,,,sin_conversion
86af7228-e16a-11ed-9187-a96d6180cd25,Encocado de Pescado y Camarón,8,1 pimientuón cortado en cubitos,1 pimientuon cortado en cubitos,pimientuon cortado en cubitos,,1,1.0,unidad,pimientuon,cortado en cubitos,,,pimientuon,,,sin_conversion
86af7228-e16a-11ed-9187-a96d6180cd25,Encocado de Pescado y Camarón,11,1 lata de14 oz de leche de coco,1 lata de14 oz de leche de coco,de14 oz de leche de coco,lata,1,1.0,lata,de14 oz de leche de coco,,,,de14 oz de leche de coco,,,sin_conversion
86af7228-e16a-11ed-9187-a96d6180cd25,Encocado de Pescado y Camarón,14,Sal y pimienta al gusto,sal y pimienta al gusto,sal y pimienta al gusto,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
86af7229-e16a-11ed-9455-a96d6180cd25,Ceviche de Camarón con Coco,7,½ de cilantro fresco finamente picado,1/2 de cilantro fresco finamente picado,de cilantro fresco finamente picado,,1/2,0.5,unidad,cilantro,fresco finamente picado,,,cilantro,,,sin_conversion
86af7229-e16a-11ed-9455-a96d6180cd25,Ceviche de Camarón con Coco,8,Sal y pimienta,sal y pimienta,sal y pimienta,,1,1.0,unidad,sal y pimienta,,,,sal y pimienta,,,sin_conversion
